vendor_slug,vendor_name,official_site,logo,logo_source_url,global_block_id,global_block_title,direction_id,direction_title,system_id,system_title,product_group_id,product_group_title,source_direction,source_group,source_area,source_type,show_in_catalog,show_in_vendors,show_on_home,show_in_partners,status,confidence,matched_by,source,notes
iek,IEK,https://www.iek.ru/,assets/img/logos/partners/iek.svg,https://www.iek.ru/upload/iek.site/b44/a1tm25v7x3thqaw3ecskvvcn5yi8kwaz/logo.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,schitovoe-oborudovanie,Щитовое оборудование,ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_type_alias,Электротехническое оборудование,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
iek,IEK,https://www.iek.ru/,assets/img/logos/partners/iek.svg,https://www.iek.ru/upload/iek.site/b44/a1tm25v7x3thqaw3ecskvvcn5yi8kwaz/logo.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,elektroustanovochnye-izdeliya,Электроустановочные изделия,ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_type_alias,Электротехническое оборудование,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
tdm-electric,TDM Electric,https://tdme.ru/,assets/img/logos/partners/tdm-electric.svg,https://tdme.ru/img/logo.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,switchboard-and-electrical-equipment,Щитовое и электрооборудование,ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,tdm-electric,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
tdm-electric,TDM Electric,https://tdme.ru/,assets/img/logos/partners/tdm-electric.svg,https://tdme.ru/img/logo.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,elektrika,Электрика,ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,tdm-electric,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
tdm-electric,TDM Electric,https://tdme.ru/,assets/img/logos/partners/tdm-electric.svg,https://tdme.ru/img/logo.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,kommutatsionnoe-elektrooborudovanie,"Коммутационное электрооборудование,",ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,tdm-electric,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
tdm-electric,TDM Electric,https://tdme.ru/,assets/img/logos/partners/tdm-electric.svg,https://tdme.ru/img/logo.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,schitovoe-oborudovanie,Щитовое оборудование,ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,tdm-electric,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
tdm-electric,TDM Electric,https://tdme.ru/,assets/img/logos/partners/tdm-electric.svg,https://tdme.ru/img/logo.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,elektroustanovochnye-izdeliya,Электроустановочные изделия,ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,tdm-electric,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
tdm-electric,TDM Electric,https://tdme.ru/,assets/img/logos/partners/tdm-electric.svg,https://tdme.ru/img/logo.svg,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,input-distribution-device,Вводно-распределительное устройство (ВРУ),ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,tdm-electric,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
ardatovskiy-svetotehnicheskiy-zavod,Ардатовский светотехнический завод,https://astz.ru/,assets/img/logos/partners/ardatov-lighting-plant.png,https://astz.ru/upload/files/brand/logo%20ASTZ.zip,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,luminaires,Светильники,ЭОМ / освещение,ЭОМ / освещение,ЭОМ / освещение,ЭОМ / освещение,true,true,false,false,published,curated_vendor_slug,ardatovskiy-svetotehnicheskiy-zavod,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
ardatovskiy-svetotehnicheskiy-zavod,Ардатовский светотехнический завод,https://astz.ru/,assets/img/logos/partners/ardatov-lighting-plant.png,https://astz.ru/upload/files/brand/logo%20ASTZ.zip,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,lighting-fixtures,Светильники,ЭОМ / освещение,ЭОМ / освещение,ЭОМ / освещение,ЭОМ / освещение,true,true,false,false,published,curated_vendor_slug,ardatovskiy-svetotehnicheskiy-zavod,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
ardatovskiy-svetotehnicheskiy-zavod,Ардатовский светотехнический завод,https://astz.ru/,assets/img/logos/partners/ardatov-lighting-plant.png,https://astz.ru/upload/files/brand/logo%20ASTZ.zip,energy,Энергетика,eom,ЭОМ,indoor-lighting,Внутреннее освещение,commercial-interior-linear-recessed-lighting,"Для бизнеса, интерьерные, линейные, встраиваемые",ЭОМ / освещение,ЭОМ / освещение,ЭОМ / освещение,ЭОМ / освещение,true,true,false,false,published,curated_vendor_slug,ardatovskiy-svetotehnicheskiy-zavod,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
ardatovskiy-svetotehnicheskiy-zavod,Ардатовский светотехнический завод,https://astz.ru/,assets/img/logos/partners/ardatov-lighting-plant.png,https://astz.ru/upload/files/brand/logo%20ASTZ.zip,energy,Энергетика,eom,ЭОМ,outdoor-lighting,Наружное освещение,poles-and-outdoor-lighting,Опоры и наружное освещение,ЭОМ / освещение,ЭОМ / освещение,ЭОМ / освещение,ЭОМ / освещение,true,true,false,false,published,curated_vendor_slug,ardatovskiy-svetotehnicheskiy-zavod,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
ardatovskiy-svetotehnicheskiy-zavod,Ардатовский светотехнический завод,https://astz.ru/,assets/img/logos/partners/ardatov-lighting-plant.png,https://astz.ru/upload/files/brand/logo%20ASTZ.zip,building-materials,Строительные материалы,landscaping-and-site-improvement,Благоустройство и озеленение,osveschenie-territorii,Освещение территории,opory-osvescheniya,Опоры освещения,ЭОМ / освещение,ЭОМ / освещение,ЭОМ / освещение,ЭОМ / освещение,true,true,false,false,published,curated_vendor_slug,ardatovskiy-svetotehnicheskiy-zavod,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
ardatovskiy-svetotehnicheskiy-zavod,Ардатовский светотехнический завод,https://astz.ru/,assets/img/logos/partners/ardatov-lighting-plant.png,https://astz.ru/upload/files/brand/logo%20ASTZ.zip,energy,Энергетика,eom,ЭОМ,outdoor-lighting,Наружное освещение,architectural-and-street-lighting,"Архитектурно-художественное освещение, уличное освещение",ЭОМ / освещение,ЭОМ / освещение,ЭОМ / освещение,ЭОМ / освещение,true,true,false,false,published,curated_vendor_slug,ardatovskiy-svetotehnicheskiy-zavod,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
